단계,유형,type,단계_순서,힌트내용
3,E,본문제,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
3,E,유사문제1,1,문제에서 구하려는 것은 [RED: 직사각형의 (가로)의 길이는 몇 cm인가?]
3,E,유사문제1,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
3,E,유사문제1,3,"문제의 조건 '[RED: 가로의 길이가 세로(x)의 길이의 2배보다 2cm 더 짧을때, 가로의 길이]를 x를 사용하여' 식으로 바꿔볼 수 있을까요?"
3,E,유사문제1,4,조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
3,E,유사문제1,5,[RED: 분배법칙]을 이용해 괄호를 풀어주세요.
3,E,유사문제1,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
3,E,유사문제2,1,문제에서 구하려는 것은 [RED: 직사각형의 (가로)의 길이는 몇 cm인가?]
3,E,유사문제2,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
3,E,유사문제2,3,"문제의 조건 '[RED: 가로의 길이가 세로(x)의 길이의 3배보다 4cm 더 짧을때, 가로의 길이]를 x를 사용하여' 식으로 바꿔볼 수 있을까요?"
3,E,유사문제2,4,조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
3,E,유사문제2,5,[RED: 분배법칙]을 이용해 괄호를 풀어주세요.
3,E,유사문제2,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
4,A,본문제,1,문제에서 구하려는 것은 [RED: 십의 자리의 숫자가 (3)인 (두자리) 자연수는 무엇인가?]
4,A,본문제,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
4,A,본문제,3,"문제의 조건 '[RED: 십의 자리의 숫자가 3, 일의 자리 숫자가 x인 처음 수]를 x를 사용한' 식으로 바꿔볼 수 있을까요?"
4,A,본문제,4,조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
4,A,본문제,5,"[RED: x]를 포함한 항은 좌변으로, 상수항은 우변으로 각각 이항하여 정리합니다."
4,A,본문제,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
4,A,유사문제1,1,문제에서 구하려는 것은 [RED: 십의 자리의 숫자가 (4)인 (두자리) 자연수는 무엇인가?]
4,A,유사문제1,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
4,A,유사문제1,3,"문제의 조건 '[RED: 십의 자리의 숫자가 4, 일의 자리 숫자가 x인 처음 수]를 x를 사용한' 식으로 바꿔볼 수 있을까요?"
4,A,유사문제1,4,조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
4,A,유사문제1,5,"[RED: x]를 포함한 항은 좌변으로, 상수항은 우변으로 각각 이항하여 정리합니다."
4,A,유사문제1,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
4,A,유사문제2,1,문제에서 구하려는 것은 [RED: 십의 자리의 숫자가 (2)인 (두자리) 자연수는 무엇인가?]
4,A,유사문제2,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
4,A,유사문제2,3,"문제의 조건 '[RED: 십의 자리의 숫자가 2, 일의 자리 숫자가 x인 처음 수]를 x를 사용한' 식으로 바꿔볼 수 있을까요?"
4,A,유사문제2,4,조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
4,A,유사문제2,5,"[RED: x]를 포함한 항은 좌변으로, 상수항은 우변으로 각각 이항하여 정리합니다."
4,A,유사문제2,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
4,B,본문제,1,문제에서 구하려는 것은 [RED: 직사각형의 (세로)의 길이를 몇 cm 늘렸는가?]
4,B,본문제,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
4,B,본문제,3,"문제의 조건 '[RED: 가로의 길이를 5cm, 세로의 길이를 x cm 늘린 직사각형의 넓이]를 x를 사용한' 식으로 바꿔볼 수 있을까요?"
4,B,본문제,4,조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
4,B,본문제,5,[RED: 분배법칙]을 이용해 괄호를 풀어주세요.
4,B,본문제,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
4,B,유사문제1,1,문제에서 구하려는 것은 [RED: 직사각형의 (세로)의 길이를 몇 cm 늘렸는가?]
4,B,유사문제1,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
4,B,유사문제1,3,"문제의 조건 '[RED: 가로의 길이를 2cm, 세로의 길이를 x cm 늘린 직사각형의 넓이]를 x를 사용한' 식으로 바꿔볼 수 있을까요?"
4,B,유사문제1,4,조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
4,B,유사문제1,5,[RED: 분배법칙]을 이용해 괄호를 풀어주세요.
4,B,유사문제1,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
4,B,유사문제2,1,문제에서 구하려는 것은 [RED: 직사각형의 (세로)의 길이를 몇 cm 늘렸는가?]
4,B,유사문제2,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
4,B,유사문제2,3,"문제의 조건 '[RED: 가로의 길이를 2cm, 세로의 길이를 x cm 늘린 직사각형의 넓이]를 x를 사용한' 식으로 바꿔볼 수 있을까요?"
4,B,유사문제2,4,조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
4,B,유사문제2,5,[RED: 분배법칙]을 이용해 괄호를 풀어주세요.
4,B,유사문제2,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
4,C,본문제,1,문제에서 구하려는 것은 [RED: (집)에서 (학교)까지 (거리)는 몇 km인가?]
4,C,본문제,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
4,C,본문제,3,공식 '[RED:시간=거리/속력]'을 이용해 문제의 조건 '[RED: 시속 2km로 거리 x만큼 갈 때 걸린 시간과 시속 3km로 거리 x만큼 올때 걸린 시간]을 각각 x를 사용한' 식으로 바꿔볼 수 있을까요?
4,C,본문제,4,공식'[RED:시간=거리/속력]'을 이용해 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
4,C,본문제,5,분수 또는 소수를 [RED: 정수]로 만들기 위해 어떤 수를 곱하면 될까요?
4,C,본문제,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
4,C,유사문제1,1,문제에서 구하려는 것은 [RED: (집)에서 (도서관)까지 (거리)는 몇 km인가?]
4,C,유사문제1,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
4,C,유사문제1,3,공식 '[RED:시간=거리/속력]'을 이용해 문제의 조건 '[RED: 시속 3km로 거리 x만큼 갈 때 걸린 시간과 시속 6km로 거리 x만큼 올때 걸린 시간]을 각각 x를 사용한' 식으로 바꿔볼 수 있을까요?
4,C,유사문제1,4,공식'[RED:시간=거리/속력]'을 이용해 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
4,C,유사문제1,5,분수 또는 소수를 [RED: 정수]로 만들기 위해 어떤 수를 곱하면 될까요?
4,C,유사문제1,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
4,C,유사문제2,1,문제에서 구하려는 것은 [RED: (학교)에서 (공원)까지 (거리)는 몇 km인가?]
4,C,유사문제2,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
4,C,유사문제2,3,공식 '[RED:시간=거리/속력]'을 이용해 문제의 조건 '[RED: 시속 2km로 거리 x만큼 갈 때 걸린 시간과 시속 4km로 거리 x만큼 올때 걸린 시간]을 각각 x를 사용한' 식으로 바꿔볼 수 있을까요?
4,C,유사문제2,4,공식'[RED:시간=거리/속력]'을 이용해 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
4,C,유사문제2,5,분수 또는 소수를 [RED: 정수]로 만들기 위해 어떤 수를 곱하면 될까요?
4,C,유사문제2,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
4,D,본문제,1,문제에서 구하려는 것은 [RED: (집)에서 (공원)까지 (거리)는 몇 km인가?]
4,D,본문제,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
4,D,본문제,3,공식 '[RED:시간=거리/속력]'을 이용해 문제의 조건 '[RED: 시속 4km로 거리 x만큼 갈 때 걸린 시간과 시속 3km로 거리 x만큼 올때 걸린 시간]을 각각 x를 사용한' 식으로 바꿔볼 수 있을까요?
4,D,본문제,4,공식'[RED:시간=거리/속력]'을 이용해 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
4,D,본문제,5,분수 또는 소수를 [RED: 정수]로 만들기 위해 어떤 수를 곱하면 될까요?
4,D,본문제,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
4,D,유사문제1,1,문제에서 구하려는 것은 [RED: (학교)에서 (체육관)까지 (거리)는 몇 km인가?]
4,D,유사문제1,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
4,D,유사문제1,3,공식 '[RED:시간=거리/속력]'을 이용해 문제의 조건 '[RED: 시속 5km로 거리 x만큼 갈 때 걸린 시간과 시속 4km로 거리 x만큼 올때 걸린 시간]을 각각 x를 사용한' 식으로 바꿔볼 수 있을까요?
4,D,유사문제1,4,공식'[RED:시간=거리/속력]'을 이용해 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
4,D,유사문제1,5,분수 또는 소수를 [RED: 정수]로 만들기 위해 어떤 수를 곱하면 될까요?
4,D,유사문제1,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
4,D,유사문제2,1,문제에서 구하려는 것은 [RED: (집)에서 (마트)까지 (거리)는 몇 km인가?]
4,D,유사문제2,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
4,D,유사문제2,3,공식 '[RED:시간=거리/속력]'을 이용해 문제의 조건 '[RED: 시속 4km로 거리 x만큼 갈 때 걸린 시간과 시속 2km로 거리 x만큼 올때 걸린 시간]을 각각 x를 사용한' 식으로 바꿔볼 수 있을까요?
4,D,유사문제2,4,공식'[RED:시간=거리/속력]'을 이용해 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
4,D,유사문제2,5,분수 또는 소수를 [RED: 정수]로 만들기 위해 어떤 수를 곱하면 될까요?
4,D,유사문제2,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
4,E,본문제,1,문제에서 구하려는 것은 [RED: 시속 6km로 달린 (거리)는 몇 km인가?]
4,E,본문제,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
4,E,본문제,3,"문제의 조건 '[RED: 시속 6km로 달린 거리를 x라고 할 때, 시속 5km로 걸은 거리]를 x를 사용한' 식으로 바꿔볼 수 있을까요?"
4,E,본문제,4,공식'[RED:시간=거리/속력]'을 이용해 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
4,E,본문제,5,분수 또는 소수를 [RED: 정수]로 만들기 위해 어떤 수를 곱하면 될까요?
4,E,본문제,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
4,E,유사문제1,1,문제에서 구하려는 것은 [RED: 시속 6km로 달린 (거리)는 몇 km인가?]
4,E,유사문제1,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
4,E,유사문제1,3,"문제의 조건 '[RED: 시속 6km로 달린 거리를 x라고 할 때, 시속 4km로 걸은 거리]를 x를 사용한' 식으로 바꿔볼 수 있을까요?"
4,E,유사문제1,4,공식'[RED:시간=거리/속력]'을 이용해 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
4,E,유사문제1,5,분수 또는 소수를 [RED: 정수]로 만들기 위해 어떤 수를 곱하면 될까요?
4,E,유사문제1,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
4,E,유사문제2,1,문제에서 구하려는 것은 [RED: 시속 6km로 달린 (거리)는 몇 km인가?]
4,E,유사문제2,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
4,E,유사문제2,3,"문제의 조건 '[RED: 시속 6km로 달린 거리를 x라고 할 때, 시속 3km로 걸은 거리]를 x를 사용한' 식으로 바꿔볼 수 있을까요?"
4,E,유사문제2,4,공식'[RED:시간=거리/속력]'을 이용해 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
4,E,유사문제2,5,분수 또는 소수를 [RED: 정수]로 만들기 위해 어떤 수를 곱하면 될까요?
4,E,유사문제2,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
5,A,본문제,1,문제에서 구하려는 것은 [RED: 사탕을 받은 (학생수)는 몇 명인가?]
5,A,본문제,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
5,A,본문제,3,"문제의 조건 '[RED: 학생수를 x라고 할 때, 사탕의 개수]를 x를 사용하여' 식으로 바꿔볼 수 있을까요? (답 2개)"
5,A,본문제,4,조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
5,A,본문제,5,"[RED: x]를 포함한 항은 좌변으로, 상수항은 우변으로 각각 이항하여 정리합니다."
5,A,본문제,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
5,A,유사문제1,1,문제에서 구하려는 것은 [RED: 초콜릿을 받은 (학생수)는 몇 명인가?]
5,A,유사문제1,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
5,A,유사문제1,3,"문제의 조건 '[RED: 학생수를 x라고 할 때, 초콜릿의 개수]를 x를 사용하여' 식으로 바꿔볼 수 있을까요? (답 2개)"
5,A,유사문제1,4,조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
5,A,유사문제1,5,"[RED: x]를 포함한 항은 좌변으로, 상수항은 우변으로 각각 이항하여 정리합니다."
5,A,유사문제1,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
5,A,유사문제2,1,문제에서 구하려는 것은 [RED: 연필을 받은 (학생수)는 몇 명인가?]
5,A,유사문제2,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
5,A,유사문제2,3,"문제의 조건 '[RED: 학생수를 x라고 할 때, 연필의 개수]를 x를 사용하여' 식으로 바꿔볼 수 있을까요? (답 2개)"
5,A,유사문제2,4,조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
5,A,유사문제2,5,"[RED: x]를 포함한 항은 좌변으로, 상수항은 우변으로 각각 이항하여 정리합니다."
5,A,유사문제2,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
5,B,본문제,1,문제에서 구하려는 것은 [RED: (집)과 (도서관) 사이의 (거리)는 몇 km인가?]
5,B,본문제,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
5,B,본문제,3,"공식 '[RED:시간=거리/속력]'을 이용해 문제의 조건 '[RED: 집과 도서관 사이의 거리를 x라고 할 때, 갈 때 걸린 시간과 올 때 걸린 시간]을 각각 x를 사용한' 식으로 바꿔볼 수 있을까요?"
5,B,본문제,4,공식'[RED:시간=거리/속력]'을 이용해 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
5,B,본문제,5,분수 또는 소수를 [RED: 정수]로 만들기 위해 어떤 수를 곱하면 될까요?
5,B,본문제,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
5,B,유사문제1,1,문제에서 구하려는 것은 [RED: (집)과 (체육관) 사이의 (거리)는 몇 km인가?]
5,B,유사문제1,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
5,B,유사문제1,3,"공식 '[RED:시간=거리/속력]'을 이용해 문제의 조건 '[RED: 집과 체육관 사이의 거리를 x라고 할 때, 갈 때 걸린 시간과 올 때 걸린 시간]을 각각 x를 사용한' 식으로 바꿔볼 수 있을까요?"
5,B,유사문제1,4,공식'[RED:시간=거리/속력]'을 이용해 조건을 만족하는 [RED: 방정식]은 어떻게 세울 수 있을까요?
5,B,유사문제1,5,분수 또는 소수를 [RED: 정수]로 만들기 위해 어떤 수를 곱하면 될까요?
5,B,유사문제1,6,구한 [RED: x]값을 사용하여 최종 답을 확인해볼까요?
5,B,유사문제2,1,문제에서 구하려는 것은 [RED: (학교)와 (도서관) 사이의 (거리)는 몇 km인가?]
5,B,유사문제2,2,구하려는 것을 [RED: x]라고 한다면 어떻게 표현할 수 있을까요?
5,B,유사문제2,3,"공식 '[RED:시간=거리/속력]'을 이용해 문제의 조건 '[RED: 학교와 도서관 사이의 거리를 x라고 할 때, 갈 때 걸린 시간과 올 때 걸린 시간]을 각각 x를 사용한' 식으로 바꿔볼 수 있을까요?"
